,Grouping,name,score,binary-artifacts,branch-protection,ci-tests,cii-best-practices,code-review,contributors,dangerous-workflow,dependency-update-tool,fuzzing,license,maintained,packaging,pinned-dependencies,sast,security-policy,signed-releases,token-permissions,vulnerabilities
1629,Google,github.com/google/android-management-api-samples,5.8,10,0,-1,0,8,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1630,Google,github.com/google/rust-shell,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1631,Google,github.com/google/synthmark,5.4,9,0,5,0,5,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1632,Google,github.com/google/ioweb2016,5.5,10,3,0,0,3,10,10,0,0,10,0,-1,7,0,10,-1,10,10
1633,Google,github.com/google/tpm-js,4.9,10,0,-1,0,0,3,10,0,0,10,0,-1,7,0,10,-1,10,10
1634,Google,github.com/google/hubvantage,5.5,10,6,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1635,Google,github.com/google/cloud-network-reachabilty,4.7,10,0,-1,0,0,0,10,0,0,0,0,-1,10,0,10,-1,10,10
1636,Google,github.com/google/tsunami-security-scanner-plugins,5.0,0,0,10,0,6,10,10,0,0,10,10,-1,9,0,10,-1,0,10
1637,Google,github.com/google/oculi,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1638,Google,github.com/google/common-sk,5.0,10,0,7,0,9,3,10,0,0,10,0,-1,9,0,10,-1,0,10
1639,Google,github.com/google/bazel-common,5.0,8,0,10,0,10,3,10,0,0,10,0,-1,9,0,10,-1,0,10
1640,Google,github.com/google/charted,5.5,10,0,0,0,5,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1641,Google,github.com/google/debaised-analysis,5.6,10,0,0,0,8,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1642,Google,github.com/google/randen,5.1,10,0,0,0,2,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1643,Google,github.com/google/capsicum-test,5.8,10,0,0,0,8,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1644,Google,github.com/google/NeuroNER-CSPMC,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1645,Google,github.com/google/asylo-site,5.4,10,0,0,0,3,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1646,Google,github.com/google/mozc-devices,5.6,10,0,0,0,5,10,10,0,0,10,1,-1,10,0,10,-1,10,10
1647,Google,github.com/google/article-recommender,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1648,Google,github.com/google/dnsmasq_exporter,4.8,10,0,7,0,5,10,10,0,0,10,0,-1,7,0,10,-1,0,10
1649,Google,github.com/google/budoux-extension,6.7,10,0,10,0,10,0,10,10,0,10,10,-1,9,0,10,-1,0,10
1650,Google,github.com/google/gjstest,5.3,10,0,0,0,4,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1651,Google,github.com/google/verilogpp,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1652,Google,github.com/google/uis-rnn,4.4,10,0,8,0,0,6,10,0,0,10,0,-1,9,0,10,-1,0,10
1653,Google,github.com/google/cameraview,5.3,9,0,0,0,3,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1654,Google,github.com/google/google-visualization-issues,5.1,10,0,-1,0,0,0,10,0,0,0,5,-1,10,0,10,-1,10,10
1655,Google,github.com/google/swift-corelibs-foundation,4.7,10,0,-1,0,0,0,10,0,0,0,0,-1,10,0,10,-1,10,10
1656,Google,github.com/google/deluca-lung,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1657,Google,github.com/google/GoogleDataTransport,6.1,10,6,5,0,10,10,10,0,0,10,10,-1,2,0,10,-1,0,10
1658,Google,github.com/google/search-samples,4.6,6,0,0,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1659,Google,github.com/google/bevy_skybox_cubemap,4.1,10,0,-1,0,0,0,10,0,0,10,0,-1,9,0,10,-1,0,10
1660,Google,github.com/google/flatui,5.9,10,0,-1,0,8,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1661,Google,github.com/google/digitalassetlinks,4.9,10,0,0,0,1,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1662,Google,github.com/google/digitalassetlinks,4.9,10,0,0,0,1,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1663,Google,github.com/google/aistreams,4.6,9,0,-1,0,0,10,10,0,0,10,0,-1,7,0,10,0,10,10
1664,Google,github.com/google/ko,7.3,10,8,10,2,10,10,10,10,0,10,10,10,0,10,10,0,0,10
1665,Google,github.com/google/segy-stack,4.2,10,0,-1,0,0,3,10,0,0,10,0,-1,9,0,10,-1,0,10
1666,Google,github.com/google/chatbase-python,5.1,10,0,0,0,2,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1667,Google,github.com/google/honggfuzz,6.2,6,0,0,0,3,10,10,0,10,10,10,-1,7,0,10,-1,10,10
1668,Google,github.com/google/pyrios,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1669,Google,github.com/google/json_serializable.dart,6.9,10,3,10,0,8,10,10,10,0,10,10,-1,7,0,10,-1,0,10
1670,Google,github.com/google/detectorgraph,5.4,10,0,10,0,2,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1671,Google,github.com/google/wikiloop-analysis,5.1,10,0,0,0,3,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1672,Google,github.com/google/google-gdata,4.3,0,0,-1,0,0,6,10,0,0,10,0,-1,10,0,10,-1,10,10
1673,Google,github.com/google/wikiloop-explorer,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1674,Google,github.com/google/easy-grid,5.1,10,0,0,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1675,Google,github.com/google/standard-payments,5.1,10,0,0,0,2,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1676,Google,github.com/google/youtube-8m,5.3,10,0,8,0,10,10,10,0,0,10,0,-1,9,0,10,-1,0,10
1677,Google,github.com/google/cwisstable,5.1,10,6,10,0,1,10,10,0,0,10,0,-1,9,0,10,-1,0,10
1678,Google,github.com/google/hammer-kit,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1679,Google,github.com/google/brotli-wheels,3.9,10,0,0,0,0,10,10,0,0,10,0,-1,7,0,10,0,0,10
1680,Google,github.com/google/revisiting-self-supervised,5.0,10,0,0,0,2,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1681,Google,github.com/google/crc32c,5.8,10,0,9,0,6,10,10,0,0,10,0,-1,9,0,10,-1,10,10
1682,Google,github.com/google/codemirror.dart,5.2,10,0,10,0,9,10,10,0,0,10,1,-1,7,0,10,-1,0,10
1683,Google,github.com/google/gke-auditor,5.0,10,0,0,0,2,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1684,Google,github.com/google/microdhcpd,4.8,10,0,-1,0,0,0,10,0,0,10,0,-1,7,0,10,-1,10,10
1685,Google,github.com/google/moodle-on-gcp,5.8,10,0,-1,0,0,3,10,0,0,10,10,-1,7,0,10,-1,10,10
1686,Google,github.com/google/Kotlin-FirViewer,4.5,9,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,0,10,10
1687,Google,github.com/google/pigweed,6.4,7,0,-1,0,8,10,10,0,0,10,10,-1,7,0,10,-1,10,10
1688,Google,github.com/google/tcp_killer,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1689,Google,github.com/google/example_extrapolation,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1690,Google,github.com/google/sg2im,5.1,10,0,0,0,2,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1691,Google,github.com/google/vkb,5.8,10,0,0,0,10,6,10,0,0,10,0,-1,10,0,10,-1,10,10
1692,Google,github.com/google/empirical_calibration,5.4,10,0,0,0,6,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1693,Google,github.com/google/swift-jupyter,5.4,10,0,0,0,8,3,10,0,0,10,0,-1,7,0,10,-1,10,10
1694,Google,github.com/google/swift-jupyter,5.4,10,0,0,0,8,3,10,0,0,10,0,-1,7,0,10,-1,10,10
1695,Google,github.com/google/java-run,4.9,10,0,-1,0,0,0,10,10,0,10,0,-1,9,0,10,-1,0,10
1696,Google,github.com/google/pyaedj,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1697,Google,github.com/google/layered-scene-inference,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1698,Google,github.com/google/autobidding-readiness-monitor,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1699,Google,github.com/google/analytics-audience-automation-tool,5.6,10,0,-1,0,0,0,10,0,-1,10,0,-1,10,-1,10,-1,10,10
1700,Google,github.com/google/gumbel_sinkhorn,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1701,Google,github.com/google/swiftlogfirecloud,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1702,Google,github.com/google/render-timing-for-unity,4.5,9,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,0,10,10
1703,Google,github.com/google/aistplusplus_dataset,4.8,10,0,-1,0,0,3,10,0,0,0,0,-1,10,0,10,-1,10,10
1704,Google,github.com/google/burst-denoising,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1705,Google,github.com/google/digitalbuildings,6.8,10,8,9,0,10,10,10,0,0,10,10,-1,9,0,10,-1,0,10
1706,Google,github.com/google/vscode-zxdb,5.7,10,6,0,0,4,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1707,Google,github.com/google/dfdewey,4.9,10,3,10,0,5,0,10,0,0,10,1,-1,7,0,10,-1,0,10
1708,Google,github.com/google/gfbuild-SPIRV-Tools,4.6,10,3,0,0,9,0,10,0,0,10,0,-1,9,0,10,0,0,10
1709,Google,github.com/google/image-supplemental-feed-creator,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1710,Google,github.com/google/import-mailbox-to-gmail,4.6,10,0,0,0,3,0,10,0,0,10,0,-1,7,0,10,0,10,10
1711,Google,github.com/google/cmockery,5.9,10,0,3,0,9,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1712,Google,github.com/google/CallBuilder,4.6,10,0,0,0,0,3,10,0,0,10,0,-1,10,0,10,0,10,10
1713,Google,github.com/google/gnostic-grpc,5.8,10,8,8,0,10,6,10,0,0,10,0,-1,2,-1,10,-1,0,10
1714,Google,github.com/google/flutter.plugins,6.0,10,0,2,0,9,6,10,0,0,10,2,-1,10,0,10,-1,10,10
1715,Google,github.com/google/cbortree,5.3,10,0,5,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1716,Google,github.com/google/gcp-fwrule-open-domain,4.8,10,0,-1,0,0,0,10,0,0,10,0,-1,7,0,10,-1,10,10
1717,Google,github.com/google/android-lint-performance-probe,5.2,10,0,0,0,2,6,10,0,0,10,0,-1,10,0,10,-1,10,10
1718,Google,github.com/google/e3d_lstm,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1719,Google,github.com/google/vxsig,5.2,10,0,0,0,1,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1720,Google,github.com/google/typedoc-neo-theme,5.0,10,0,0,0,4,6,10,0,0,10,0,-1,10,0,10,0,10,10
1721,Google,github.com/google/skywater-pdk-libs-sky130_fd_io,5.5,10,3,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1722,Google,github.com/google/light-my-piano,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1723,Google,github.com/google/rdma-unit-test,6.0,10,0,-1,0,10,0,10,0,0,10,2,-1,10,0,10,-1,10,10
1724,Google,github.com/google/ml-compiler-opt,5.3,10,3,2,0,9,10,10,0,0,10,10,-1,2,0,10,0,0,10
1725,Google,github.com/google/speed-opportunity-finder,5.1,10,0,0,0,1,6,10,0,0,10,0,-1,10,0,10,-1,10,10
1726,Google,github.com/google/physics-math-tutorials,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1727,Google,github.com/google/chaps-linux,5.2,10,0,-1,0,0,6,10,0,0,10,0,-1,10,0,10,-1,10,10
1728,Google,github.com/google/new-project,5.4,10,0,0,0,6,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1729,Google,github.com/google/gdata-python-client,4.9,10,0,0,0,0,10,10,0,0,0,0,-1,10,0,10,-1,10,10
1730,Google,github.com/google/quic-trace,5.5,10,0,0,0,4,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1731,Google,github.com/google/earthenterprise,4.8,1,0,10,0,7,10,10,0,0,10,0,-1,10,0,10,0,10,10
1732,Google,github.com/google/look-before-you-speak,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1733,Google,github.com/google/ga4-gtm-migration,5.2,10,0,-1,0,0,3,10,0,0,10,2,-1,10,0,10,-1,10,10
1734,Google,github.com/google/sanitizers,6.4,9,0,0,0,0,10,10,0,10,10,10,-1,10,0,10,-1,10,10
1735,Google,github.com/google/domaintest,4.9,10,0,0,0,1,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1736,Google,github.com/google/jaxtyping,5.2,10,0,10,0,2,3,10,0,0,10,10,-1,7,0,10,-1,0,10
1737,Google,github.com/google/i18n_sanitycheck,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1738,Google,github.com/google/globalfoundries-pdk-libs-gf180mcu_fd_bd_sram,5.3,10,3,-1,0,0,0,10,0,0,10,1,-1,10,0,10,-1,10,10
1739,Google,github.com/google/bitutils,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1740,Google,github.com/google/elements-sk,5.0,10,0,9,0,8,3,10,0,0,10,0,-1,9,0,10,-1,0,10
1741,Google,github.com/google/hs-collate,4.2,10,0,0,0,0,6,10,0,0,10,0,-1,10,0,10,-1,0,10
1742,Google,github.com/google/.github,5.6,10,0,0,0,6,0,10,0,10,0,0,-1,10,0,10,-1,10,10
1743,Google,github.com/google/tsunami-security-scanner,5.7,9,0,-1,0,10,3,10,0,0,10,10,-1,7,0,10,-1,0,10
1744,Google,github.com/google/globalfoundries-pdk-libs-gf180mcu_fd_io,6.2,10,3,0,0,5,10,10,0,0,10,5,-1,10,0,10,-1,10,10
1745,Google,github.com/google/where-am-i,5.1,9,0,0,0,1,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1746,Google,github.com/google/sagetv,4.2,0,0,10,0,4,10,10,0,0,10,2,-1,9,0,10,-1,0,10
1747,Google,github.com/google/overcoming-conflicting-data,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1748,Google,github.com/google/HyperProtoBench,5.6,10,0,0,0,6,0,10,0,0,10,3,-1,10,0,10,-1,10,10
1749,Google,github.com/google/pandas,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1750,Google,github.com/google/cog,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1751,Google,github.com/google/aistplusplus_api,5.0,10,0,0,0,0,6,10,0,0,10,0,-1,10,0,10,-1,10,10
1752,Google,github.com/google/iosched-ios,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1753,Google,github.com/google/lisp-koans,5.5,10,0,0,0,4,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1754,Google,github.com/google/amp-client-id-library,5.4,10,0,0,0,7,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1755,Google,github.com/google/vim-jsonnet,5.4,10,0,0,0,3,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1756,Google,github.com/google/vim-coverage,5.7,10,0,8,0,4,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1757,Google,github.com/google/guice,5.5,10,1,10,0,9,10,10,0,10,10,1,-1,9,0,10,0,0,10
1758,Google,github.com/google/wear-sensors,5.0,9,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1759,Google,github.com/google/kleaver,5.3,10,3,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1760,Google,github.com/google/kleaver,5.3,10,3,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1761,Google,github.com/google/CTAP2-test-tool,5.4,10,1,10,0,8,10,10,0,0,10,3,-1,7,0,10,-1,0,10
1762,Google,github.com/google/skywater-pdk-sky130-raw-data,6.1,10,0,0,0,2,10,10,0,0,10,10,-1,10,0,10,-1,10,10
1763,Google,github.com/google/ads-privacy,6.7,10,0,0,0,9,10,10,0,0,10,10,-1,10,0,10,-1,10,10
1764,Google,github.com/google/end-to-end,5.5,10,0,6,0,2,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1765,Google,github.com/google/hell0world-curriculum,4.9,10,0,0,0,1,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1766,Google,github.com/google/pix-image-viewer,5.8,10,0,0,0,2,6,10,0,0,10,7,-1,10,0,10,-1,10,10
1767,Google,github.com/google/tf_mesh_renderer,5.1,10,0,0,0,2,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1768,Google,github.com/google/gfbuild-amber,4.9,10,3,10,0,9,0,10,0,0,10,0,-1,10,0,10,0,0,10
1769,Google,github.com/google/pg_page_verification,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1770,Google,github.com/google/codemirror-mode-jsonnet,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1771,Google,github.com/google/password-alert,4.8,10,0,0,0,1,10,10,0,0,10,0,-1,10,0,10,0,10,10
1772,Google,github.com/google/timesketch,6.7,10,8,10,0,10,10,10,0,0,10,10,-1,7,0,10,-1,0,10
1773,Google,github.com/google/adh-deployment-manager,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1774,Google,github.com/google/xscreensaver-dbus,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1775,Google,github.com/google/trax,5.6,10,0,5,0,10,10,10,0,0,10,5,-1,9,0,10,-1,0,10
1776,Google,github.com/google/budoux,6.3,10,6,10,0,8,3,10,0,0,10,10,-1,9,0,10,-1,0,10
1777,Google,github.com/google/haskell-indexer,5.9,10,0,8,0,9,10,10,0,0,10,0,-1,7,0,10,-1,10,10
1778,Google,github.com/google/s2a-core,6.5,10,6,9,0,10,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1779,Google,github.com/google/unsmear,5.9,10,8,9,0,10,3,10,0,0,10,1,-1,10,0,10,-1,0,10
1780,Google,github.com/google/cm-user-tool,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1781,Google,github.com/google/nanopb-podspec,6.2,10,6,0,0,6,10,10,0,0,10,1,-1,10,0,10,-1,10,10
1782,Google,github.com/google/web-bsd-hunt,4.6,9,0,0,0,3,0,10,0,0,10,0,-1,2,0,10,-1,10,10
1783,Google,github.com/google/kiwi-solver,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1784,Google,github.com/google/aqt,6.9,10,3,0,0,10,6,10,0,0,10,10,-1,10,0,10,-1,10,10
1785,Google,github.com/google/cpp-async-rpc,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1786,Google,github.com/google/cloud-cup-android,5.2,9,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1787,Google,github.com/google/copr-sundry,5.3,10,0,0,0,3,3,10,0,0,10,10,-1,5,7,10,-1,0,10
1788,Google,github.com/google/draco,6.4,10,8,9,0,9,10,10,0,10,10,5,-1,9,0,10,-1,0,5
1789,Google,github.com/google/pinject,5.2,10,1,-1,0,5,10,10,0,0,10,0,-1,9,-1,10,-1,0,10
1790,Google,github.com/google/actions-on-google-template-sdk,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1791,Google,github.com/google/swift-corelibs-libdispatch,4.7,10,0,-1,0,0,0,10,0,0,0,0,-1,10,0,10,-1,10,10
1792,Google,github.com/google/cwv_in_ga4,5.8,10,6,0,0,0,6,10,0,0,10,4,-1,10,0,10,-1,10,10
1793,Google,github.com/google/glance-experimental-tools,5.8,9,6,10,0,0,6,10,0,0,10,10,10,7,0,10,-1,0,10
1794,Google,github.com/google/turbinia,6.1,10,1,9,0,10,10,10,0,0,10,10,-1,7,0,10,-1,0,10
1795,Google,github.com/google/rba,5.5,10,0,-1,0,0,3,10,0,0,10,5,-1,10,0,10,-1,10,10
1796,Google,github.com/google/jax-cfd,6.0,10,3,1,0,10,10,10,0,0,10,9,-1,7,0,10,-1,0,10
1797,Google,github.com/google/coq-bpf,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1798,Google,github.com/google/go-pkcs11,5.1,10,3,8,0,0,6,10,0,0,10,6,-1,9,0,10,-1,0,10
1799,Google,github.com/google/perf_api.dart,4.9,10,0,0,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1800,Google,github.com/google/omaha,5.2,0,0,0,0,1,10,10,0,0,10,10,-1,10,0,10,-1,10,10
1801,Google,github.com/google/paxml,6.8,10,0,-1,0,10,10,10,0,0,10,10,-1,7,0,10,-1,10,10
1802,Google,github.com/google/rescue-tools-reiserfs,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1803,Google,github.com/google/stm32_bare_lib,4.9,10,0,0,0,2,3,10,0,0,10,0,-1,7,0,10,-1,10,10
1804,Google,github.com/google/GoogleUtilities,5.6,10,6,10,0,10,10,10,0,0,10,0,-1,4,0,10,-1,0,10
1805,Google,github.com/google/trillian-examples,7.7,10,8,10,0,10,10,10,10,0,10,10,-1,0,10,10,-1,0,10
1806,Google,github.com/google/dv360-spend-monitoring-tool,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1807,Google,github.com/google/breakpad,5.8,8,0,-1,0,10,10,10,0,0,10,10,-1,8,0,10,-1,0,10
1808,Google,github.com/google/bulkan,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1809,Google,github.com/google/checkers,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1810,Google,github.com/google/pyu2f,5.4,10,0,2,0,6,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1811,Google,github.com/google/summit-ast,6.1,10,6,6,0,7,3,10,0,0,10,10,-1,9,0,10,-1,0,10
1812,Google,github.com/google/todo-tracks,4.1,10,0,5,0,1,0,10,0,0,10,0,-1,7,0,10,-1,0,10
1813,Google,github.com/google/wikiloop-wikidata-game,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1814,Google,github.com/google/sqlcommenter,6.6,9,8,8,0,10,10,10,0,0,10,10,-1,7,0,10,-1,0,10
1815,Google,github.com/google/fedjax,5.7,10,0,9,0,9,0,10,0,0,10,9,-1,9,0,10,-1,0,10
1816,Google,github.com/google/fleetspeak-rs,4.9,10,0,-1,0,0,3,10,0,0,10,10,-1,7,0,10,-1,0,10
1817,Google,github.com/google/clojure-turtle,4.9,10,0,0,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1818,Google,github.com/google/motive,5.4,6,0,0,0,9,6,10,0,0,10,0,-1,10,0,10,-1,10,10
1819,Google,github.com/google/mysteryofthreebots,5.4,10,0,0,0,5,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1820,Google,github.com/google/grr-doc,5.6,10,0,0,0,6,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1821,Google,github.com/google/web-audio-recognition,5.2,9,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1822,Google,github.com/google/kunit-docs,5.2,10,0,-1,0,0,6,10,0,0,10,1,-1,10,0,10,-1,10,10
1823,Google,github.com/google/nginx-sxg-module,4.8,10,1,10,0,10,10,10,0,0,10,0,-1,5,0,10,0,0,10
1824,Google,github.com/google/cornerstoneMath,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1825,Google,github.com/google/trajax,5.5,10,0,0,0,5,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1826,Google,github.com/google/gps_soteria,5.4,10,0,-1,0,0,0,10,0,0,10,5,-1,10,0,10,-1,10,10
1827,Google,github.com/google/swift-benchmark,5.2,10,0,9,0,10,10,10,0,0,10,0,-1,7,0,10,-1,0,10
1828,Google,github.com/google/martian,5.5,10,0,8,0,9,6,10,0,0,10,0,-1,10,0,10,0,10,10
1829,Google,github.com/google/chrome-opt-out-extension,5.1,10,0,0,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1830,Google,github.com/google/dnae,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1831,Google,github.com/google/netbsd-gce,4.9,10,0,0,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1832,Google,github.com/google/sync_http.dart,5.9,10,0,8,0,8,10,10,10,0,10,1,-1,7,0,10,-1,0,10
1833,Google,github.com/google/identity-aware-prober,4.8,10,0,-1,0,0,0,10,0,0,10,0,-1,7,0,10,-1,10,10
1834,Google,github.com/google/auction-insights-visualization,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
1835,Google,github.com/google/libtrusttoken,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1836,Google,github.com/google/truestreet,5.7,10,0,-1,0,8,6,10,0,0,10,0,-1,7,0,10,-1,10,10
1837,Google,github.com/google/CodeCity,5.9,10,0,0,0,10,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1838,Google,github.com/google/hyou,5.4,10,0,10,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1839,Google,github.com/google/khll-paper-experiments,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1840,Google,github.com/google/synergyfinderengineered,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1841,Google,github.com/google/fast-optimized-community-significance,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1842,Google,github.com/google/realestate10k,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1843,Google,github.com/google/budou,5.5,10,0,10,0,6,10,10,0,0,10,0,-1,10,0,10,0,10,10
1844,Google,github.com/google/aiyprojects-raspbian,4.9,10,1,-1,0,0,10,10,0,0,10,0,-1,10,0,10,0,10,10
1845,Google,github.com/google/cluster-data,4.8,10,0,0,0,2,3,10,0,0,0,0,-1,10,0,10,-1,10,10
1846,Google,github.com/google/nerfactor,5.6,10,0,-1,0,0,3,10,0,0,10,6,-1,10,0,10,-1,10,10
1847,Google,github.com/google/aegis_cipher,5.2,10,3,-1,0,10,0,10,0,0,10,0,-1,9,0,10,-1,0,10
1848,Google,github.com/google/guava-js-umd,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
1849,Google,github.com/google/model_search,5.7,10,0,-1,0,8,0,10,0,0,10,0,-1,10,0,10,-1,10,10
1850,Google,github.com/google/reflectable.dart,6.6,10,0,0,0,10,10,10,0,0,10,8,-1,10,0,10,-1,10,10
