,Grouping,name,score,binary-artifacts,branch-protection,ci-tests,cii-best-practices,code-review,contributors,dangerous-workflow,dependency-update-tool,fuzzing,license,maintained,packaging,pinned-dependencies,sast,security-policy,signed-releases,token-permissions,vulnerabilities
210,Apache,github.com/apache/lucenenet,3.8,0,0,2,0,1,10,10,0,0,10,4,-1,7,0,10,-1,0,10
211,Apache,github.com/apache/activemq-stomp,5.0,10,0,-1,0,0,10,10,0,0,0,0,-1,10,0,10,-1,10,10
212,Apache,github.com/apache/flex-external,4.7,10,0,-1,0,0,0,10,0,0,0,0,-1,10,0,10,-1,10,10
213,Apache,github.com/apache/james-jdkim,5.3,10,0,8,0,1,6,10,0,0,10,0,-1,10,0,10,-1,10,10
214,Apache,github.com/apache/subversion,6.1,10,0,-1,0,0,10,10,0,0,10,10,-1,10,0,10,-1,10,10
215,Apache,github.com/apache/maven-archetype,5.2,9,0,8,0,3,10,10,10,0,0,0,-1,10,0,10,-1,0,10
216,Apache,github.com/apache/directory-server,5.9,0,3,-1,0,0,10,10,0,0,10,10,-1,9,10,10,-1,9,10
217,Apache,github.com/apache/geronimo-schema-6,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
218,Apache,github.com/apache/incubator-ambari,5.6,10,0,-1,0,0,10,10,0,-1,10,0,-1,10,0,10,-1,10,10
219,Apache,github.com/apache/cordova-coho,5.5,10,0,9,0,8,10,10,0,0,10,2,10,7,0,10,-1,0,10
220,Apache,github.com/apache/pdfbox,5.1,10,0,-1,0,0,6,10,0,0,10,10,-1,9,0,10,-1,0,10
221,Apache,github.com/apache/kafka,6.9,10,3,7,0,9,10,10,0,0,10,10,-1,7,0,10,-1,10,10
222,Apache,github.com/apache/tuscany-sca-1.x,4.4,0,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
223,Apache,github.com/apache/maven-jxr,6.1,10,3,8,0,5,10,10,10,0,0,5,-1,10,0,10,-1,0,10
224,Apache,github.com/apache/incubator-tajo,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
225,Apache,github.com/apache/myfaces-scripting,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
226,Apache,github.com/apache/httpd-docs-build,4.4,0,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
227,Apache,github.com/apache/maven,4.9,0,0,10,0,4,10,10,0,0,10,10,-1,9,0,10,-1,0,10
228,Apache,github.com/apache/calcite,5.4,9,0,10,0,3,10,10,0,0,10,10,-1,7,0,10,-1,0,10
229,Apache,github.com/apache/geronimo-devtools,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
230,Apache,github.com/apache/logging-log4j1,5.2,9,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
231,Apache,github.com/apache/maven-skins,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
232,Apache,github.com/apache/ant-antlibs-dotnet,5.0,10,0,-1,0,0,10,10,0,0,0,0,-1,10,0,10,-1,10,10
233,Apache,github.com/apache/savan,4.8,10,0,-1,0,0,3,10,0,0,0,0,-1,10,0,10,-1,10,10
234,Apache,github.com/apache/gora,4.6,9,0,4,0,5,10,10,0,0,10,0,-1,7,0,10,-1,0,10
235,Apache,github.com/apache/giraph,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
236,Apache,github.com/apache/cordova-android,6.1,10,3,10,0,8,10,10,0,0,10,10,-1,7,0,10,-1,0,10
237,Apache,github.com/apache/commons-collections,6.8,10,0,-1,0,3,10,10,10,0,10,10,-1,7,10,10,-1,0,10
238,Apache,github.com/apache/tomee,4.8,3,3,4,0,2,10,10,0,0,10,10,-1,5,0,10,-1,0,10
239,Apache,github.com/apache/maven-ant-tasks,4.3,2,0,-1,0,0,10,10,0,0,0,0,-1,10,0,10,-1,10,10
240,Apache,github.com/apache/spark,4.4,0,3,-1,0,0,10,10,0,0,10,10,10,0,0,10,-1,0,10
241,Apache,github.com/apache/sis,6.0,9,0,-1,0,0,10,10,0,0,10,10,-1,10,0,10,-1,10,10
242,Apache,github.com/apache/james-postage,4.9,10,0,0,0,1,0,10,0,0,10,0,-1,10,0,10,-1,10,10
243,Apache,github.com/apache/samza-hello-samza,5.9,9,0,-1,0,8,10,10,0,0,10,0,-1,10,0,10,-1,10,10
244,Apache,github.com/apache/httpasyncclient,4.9,10,0,-1,0,0,6,10,0,0,0,0,-1,10,0,10,-1,10,10
245,Apache,github.com/apache/uima-ducc,4.8,8,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
246,Apache,github.com/apache/ant-easyant-tasks,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
247,Apache,github.com/apache/james-mime4j,6.3,10,0,9,0,8,10,10,0,0,10,3,-1,10,0,10,-1,10,10
248,Apache,github.com/apache/commons-cli,6.8,10,0,10,0,3,10,10,10,0,10,10,-1,7,10,10,-1,0,10
249,Apache,github.com/apache/commons-configuration,6.8,9,3,10,0,0,10,10,10,0,10,10,-1,7,10,10,-1,0,10
250,Apache,github.com/apache/cloudstack-docs,5.5,10,3,0,0,2,10,10,0,0,10,0,-1,10,0,10,-1,10,10
251,Apache,github.com/apache/geronimo-schema-5,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
252,Apache,github.com/apache/xmlbeans,5.5,3,0,-1,0,0,10,10,0,0,10,10,-1,10,0,10,-1,10,10
253,Apache,github.com/apache/cordova-plugin-file,5.2,10,0,8,0,9,10,10,0,0,10,0,-1,9,0,10,-1,0,10
254,Apache,github.com/apache/tomee-site,5.0,7,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
255,Apache,github.com/apache/cayenne,5.9,8,0,-1,0,0,10,10,0,0,10,10,-1,10,0,10,-1,10,10
256,Apache,github.com/apache/cordova-labs,5.0,10,0,-1,0,0,10,10,0,0,0,0,-1,10,0,10,-1,10,10
257,Apache,github.com/apache/activemq-cpp,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
258,Apache,github.com/apache/devicemap-browsermap,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
259,Apache,github.com/apache/commons-codec,7.6,10,3,10,0,1,10,10,10,0,10,10,-1,7,10,10,-1,9,10
260,Apache,github.com/apache/flex-tlf,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
261,Apache,github.com/apache/geronimo-gshell,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
262,Apache,github.com/apache/servicemix4-kernel,4.7,3,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
263,Apache,github.com/apache/hcatalog,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
264,Apache,github.com/apache/pluto,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
265,Apache,github.com/apache/couchdb-admin,5.2,10,0,0,0,1,10,10,0,0,10,0,-1,10,0,10,-1,10,10
266,Apache,github.com/apache/ant-antlibs-common,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
267,Apache,github.com/apache/karaf-cave,5.8,10,0,9,0,5,10,10,0,0,10,0,-1,10,0,10,-1,10,10
268,Apache,github.com/apache/druid,8.2,10,1,8,0,10,10,10,10,0,10,10,-1,7,10,10,-1,10,10
269,Apache,github.com/apache/zookeeper,5.1,10,0,-1,0,0,10,10,0,0,10,10,-1,7,0,10,-1,0,10
270,Apache,github.com/apache/olingo-odata4-js,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
271,Apache,github.com/apache/manifoldcf-integration-solr-3.x,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
272,Apache,github.com/apache/uima-as_old,5.0,9,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
273,Apache,github.com/apache/tiles-autotag,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
274,Apache,github.com/apache/servicemix4-specs,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
275,Apache,github.com/apache/ambari,5.2,1,0,7,0,10,10,10,0,0,10,0,-1,7,0,10,-1,10,10
276,Apache,github.com/apache/myfaces-extval,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
277,Apache,github.com/apache/cordova-plugin-media-capture,5.6,10,0,9,0,8,10,10,0,0,10,5,-1,9,0,10,-1,0,10
278,Apache,github.com/apache/struts,6.2,7,0,7,0,4,10,10,0,0,10,10,-1,10,0,10,-1,10,10
279,Apache,github.com/apache/commons-fileupload,6.8,10,0,10,0,2,10,10,10,0,10,10,-1,7,10,10,-1,0,10
280,Apache,github.com/apache/cordova-plugin-device,5.5,10,0,8,0,8,10,10,0,0,10,4,-1,9,0,10,-1,0,10
281,Apache,github.com/apache/rampart,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
282,Apache,github.com/apache/shiro,5.9,10,0,10,0,7,10,10,0,0,10,10,-1,9,0,10,-1,0,10
283,Apache,github.com/apache/maven-plugin-testing,4.7,10,0,9,0,2,10,10,0,0,0,3,-1,10,0,10,-1,0,10
284,Apache,github.com/apache/cordova-plugin-vibration,5.2,10,0,9,0,7,10,10,0,0,10,1,-1,9,0,10,-1,0,10
285,Apache,github.com/apache/juddi-styles,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
286,Apache,github.com/apache/ant-easyant-easyant4e,4.2,0,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
287,Apache,github.com/apache/ant-antlibs-vss,5.0,10,0,-1,0,0,10,10,0,0,0,0,-1,10,0,10,-1,10,10
288,Apache,github.com/apache/incubator-tez,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
289,Apache,github.com/apache/tomcat-connectors,6.4,10,3,-1,0,0,10,10,0,0,10,10,-1,10,0,10,-1,10,10
290,Apache,github.com/apache/wicket,5.5,10,0,10,0,3,10,10,0,0,10,10,-1,7,0,10,-1,0,10
291,Apache,github.com/apache/stanbol,4.8,4,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
292,Apache,github.com/apache/helix,5.6,10,0,10,0,7,10,10,0,0,10,10,-1,4,0,10,-1,0,10
293,Apache,github.com/apache/servicemix4-bundles,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
294,Apache,github.com/apache/xmlgraphics-batik,4.4,0,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
295,Apache,github.com/apache/commons-exec,7.1,10,3,10,0,3,10,10,10,0,10,10,-1,7,10,10,-1,0,10
296,Apache,github.com/apache/mina-sshd,5.4,10,0,10,0,1,10,10,0,0,10,10,-1,9,0,10,-1,0,10
297,Apache,github.com/apache/santuario-cpp,5.1,10,0,-1,0,0,0,10,0,0,10,1,-1,10,0,10,-1,10,10
298,Apache,github.com/apache/geronimo-javamail,5.5,10,0,0,0,1,10,10,0,0,10,4,-1,10,0,10,-1,10,10
299,Apache,github.com/apache/curator,6.0,10,3,8,0,6,10,10,0,0,10,10,-1,9,0,10,-1,0,10
300,Apache,github.com/apache/flink,5.4,10,3,0,0,4,10,10,0,0,10,10,-1,5,0,10,-1,0,10
301,Apache,github.com/apache/cordova-plugin-network-information,5.2,10,0,8,0,8,10,10,0,0,10,1,-1,9,0,10,-1,0,10
302,Apache,github.com/apache/allura,5.6,9,0,-1,0,0,10,10,0,0,10,10,-1,2,0,10,-1,10,10
303,Apache,github.com/apache/uima-addons,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
304,Apache,github.com/apache/apr-util,5.0,10,0,-1,0,0,10,10,0,0,0,0,-1,10,0,10,-1,10,10
305,Apache,github.com/apache/celix,6.1,10,3,10,0,8,10,10,0,0,10,10,-1,7,0,10,-1,0,10
306,Apache,github.com/apache/couchdb-ioq,6.0,10,0,0,0,9,10,10,0,0,0,5,-1,10,0,10,-1,10,10
307,Apache,github.com/apache/cordova-plugin-file-transfer,5.8,10,0,1,0,9,10,10,0,0,10,10,-1,9,0,10,-1,0,10
308,Apache,github.com/apache/velocity-tools,5.5,10,3,6,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
309,Apache,github.com/apache/archiva-sandbox,5.0,7,3,-1,0,0,10,10,0,0,0,0,-1,10,0,10,-1,10,10
310,Apache,github.com/apache/cordova-app-hello-world,5.9,10,0,-1,0,5,10,10,0,0,10,3,-1,10,0,10,-1,10,10
311,Apache,github.com/apache/geronimo-txmanager,5.1,10,0,0,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
312,Apache,github.com/apache/commons-validator,7.1,10,3,10,0,3,10,10,10,0,10,10,-1,7,10,10,-1,0,10
313,Apache,github.com/apache/fluo,5.8,10,3,7,0,9,10,10,0,0,10,5,-1,9,0,10,-1,0,10
314,Apache,github.com/apache/karaf-cellar,5.6,10,0,7,0,3,10,10,0,0,10,0,-1,10,0,10,-1,10,10
315,Apache,github.com/apache/archiva-redback-components,5.0,10,0,-1,0,0,10,10,0,0,0,0,-1,10,0,10,-1,10,10
316,Apache,github.com/apache/juddi,6.8,5,0,5,0,2,3,10,10,0,10,10,-1,7,10,10,-1,9,10
317,Apache,github.com/apache/servicemix3,5.1,8,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
318,Apache,github.com/apache/creadur-tentacles,7.9,10,3,8,0,8,10,10,10,0,10,10,-1,10,0,10,-1,10,10
319,Apache,github.com/apache/jmeter,5.6,8,3,9,0,4,10,10,0,0,10,10,-1,7,0,10,-1,0,10
320,Apache,github.com/apache/couchdb-bear,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
321,Apache,github.com/apache/couchdb-ets-lru,5.5,10,0,9,0,2,10,10,0,0,10,0,-1,10,0,10,-1,10,10
322,Apache,github.com/apache/shindig,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
323,Apache,github.com/apache/qpid,5.8,10,0,-1,0,0,10,10,0,10,10,0,-1,10,0,10,-1,10,10
324,Apache,github.com/apache/accumulo,5.6,2,3,10,0,8,10,10,0,0,10,10,-1,9,0,10,-1,0,10
325,Apache,github.com/apache/flex-sdk,4.7,3,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
326,Apache,github.com/apache/uima-build,5.1,8,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
327,Apache,github.com/apache/maven-plugin-tools,6.7,8,3,10,0,8,10,10,10,0,0,10,-1,10,0,10,-1,0,10
328,Apache,github.com/apache/empire-db,5.5,10,0,-1,0,0,10,10,0,0,10,3,-1,10,0,10,-1,10,10
329,Apache,github.com/apache/log4j-zeroconf,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
330,Apache,github.com/apache/cloudstack-docs-install,5.5,9,3,0,0,2,10,10,0,0,10,0,-1,10,0,10,-1,10,10
331,Apache,github.com/apache/struts-sandbox,5.1,10,0,0,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
332,Apache,github.com/apache/hadoop,6.9,10,3,7,0,9,10,10,0,0,10,10,-1,7,0,10,-1,10,10
333,Apache,github.com/apache/incubator-knox,4.8,10,0,-1,0,0,3,10,0,0,0,0,-1,10,0,10,-1,10,10
334,Apache,github.com/apache/hive,4.8,7,3,10,0,9,10,0,0,0,10,10,-1,5,0,10,-1,0,10
335,Apache,github.com/apache/mod_perl,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
336,Apache,github.com/apache/servicemix4-legal,4.7,10,0,-1,0,0,0,10,0,0,0,0,-1,10,0,10,-1,10,10
337,Apache,github.com/apache/xmlgraphics-commons,4.5,3,0,-1,0,0,0,10,0,0,10,1,-1,10,0,10,-1,10,10
338,Apache,github.com/apache/ant,5.4,2,0,0,0,1,10,10,0,0,10,10,-1,10,0,10,-1,10,10
339,Apache,github.com/apache/cordova-plugin-dialogs,5.2,10,0,9,0,7,10,10,0,0,10,2,-1,9,0,10,-1,0,10
340,Apache,github.com/apache/httpd,6.5,10,0,-1,0,0,10,10,0,10,10,10,-1,7,0,10,-1,10,10
341,Apache,github.com/apache/knox,6.0,10,0,9,0,10,10,10,0,0,10,10,-1,7,0,10,-1,0,10
342,Apache,github.com/apache/commons-jci,5.5,10,3,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
343,Apache,github.com/apache/maven-2,5.1,8,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
344,Apache,github.com/apache/commons-bsf,5.0,2,3,0,0,0,6,10,10,0,10,5,-1,9,0,10,-1,0,10
345,Apache,github.com/apache/cocoon,4.9,6,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
346,Apache,github.com/apache/creadur-whisker,7.8,10,3,7,0,10,3,10,10,0,10,10,-1,10,0,10,-1,10,10
347,Apache,github.com/apache/lenya,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
348,Apache,github.com/apache/manifoldcf,5.6,10,0,-1,0,0,10,10,0,0,10,4,-1,10,0,10,-1,10,10
349,Apache,github.com/apache/tomcat,5.1,0,3,-1,0,0,10,10,0,10,10,10,-1,7,0,10,-1,0,10
350,Apache,github.com/apache/cordova-docs,5.9,10,0,9,0,9,10,10,0,0,10,10,-1,7,0,10,-1,0,10
351,Apache,github.com/apache/kalumet,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
352,Apache,github.com/apache/cordova-plugin-camera,5.0,10,0,7,0,7,10,10,0,0,10,1,-1,7,0,10,-1,0,10
353,Apache,github.com/apache/httpcomponents-client,8.4,10,0,10,0,6,10,10,10,10,10,10,-1,7,10,10,-1,10,10
354,Apache,github.com/apache/log4j-receivers,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
355,Apache,github.com/apache/ant-easyant-buildtypes,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
356,Apache,github.com/apache/click,5.2,9,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
357,Apache,github.com/apache/cxf-fediz,5.9,10,0,0,0,0,10,10,0,0,10,10,-1,10,0,10,-1,10,10
358,Apache,github.com/apache/ant-ivy,4.4,0,0,0,0,1,10,10,0,0,10,0,-1,10,0,10,-1,10,10
359,Apache,github.com/apache/struts-examples,7.4,8,0,7,0,8,10,10,10,0,10,10,-1,10,0,10,-1,10,10
360,Apache,github.com/apache/parquet-cpp,5.2,10,3,-1,0,0,10,10,0,0,10,0,-1,5,0,10,-1,10,10
361,Apache,github.com/apache/jackrabbit-filevault,7.0,10,0,10,0,5,10,10,0,0,10,10,-1,10,7,10,-1,10,10
362,Apache,github.com/apache/thrift,5.8,10,3,10,0,6,10,10,0,10,10,10,-1,2,0,10,0,0,10
363,Apache,github.com/apache/xalan-j,4.2,0,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
364,Apache,github.com/apache/struts-maven,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
365,Apache,github.com/apache/archiva,5.5,0,3,8,0,2,10,10,10,0,10,10,-1,5,0,10,-1,0,10
366,Apache,github.com/apache/directmemory,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
367,Apache,github.com/apache/commons-dbcp,6.6,10,0,10,0,0,10,10,10,0,10,10,-1,7,10,10,-1,0,10
368,Apache,github.com/apache/commons-io,7.2,9,0,10,0,0,10,10,10,0,10,10,-1,7,10,10,-1,9,10
369,Apache,github.com/apache/commons-logging,7.2,10,3,10,0,4,10,10,10,0,10,10,-1,7,10,10,-1,0,10
370,Apache,github.com/apache/geronimo-jaspi,5.1,10,0,-1,0,0,3,10,0,0,10,0,-1,10,0,10,-1,10,10
371,Apache,github.com/apache/jackrabbit,6.1,10,0,-1,0,0,10,10,0,0,10,10,-1,10,0,10,-1,10,10
372,Apache,github.com/apache/cordova-cli,5.1,10,0,9,0,8,10,10,0,0,10,0,-1,7,0,10,-1,0,10
373,Apache,github.com/apache/openejb,4.6,2,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
374,Apache,github.com/apache/mesos,6.1,10,3,0,0,7,10,10,0,0,10,7,-1,2,0,10,-1,10,10
375,Apache,github.com/apache/cordova-apache-board-reports,5.2,10,3,0,0,1,10,10,0,0,0,0,-1,10,0,10,-1,10,10
376,Apache,github.com/apache/couchdb-jiffy,5.2,10,0,-1,0,0,6,10,0,0,10,0,-1,10,0,10,-1,10,10
377,Apache,github.com/apache/flex-whiteboard,4.4,0,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
378,Apache,github.com/apache/commons-daemon,6.9,10,3,10,0,1,10,10,10,0,10,10,-1,7,10,10,-1,0,10
379,Apache,github.com/apache/velocity-engine,5.8,6,3,8,0,2,10,10,0,0,10,5,-1,10,0,10,-1,10,10
380,Apache,github.com/apache/ant-ivyde,4.4,0,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
381,Apache,github.com/apache/incubator-brooklyn,4.7,3,0,4,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
382,Apache,github.com/apache/cordova-plugin-device-motion,4.8,10,0,5,0,4,10,10,0,0,10,1,-1,9,0,10,-1,0,10
383,Apache,github.com/apache/servicemix5,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
384,Apache,github.com/apache/myfaces-html5,5.0,10,0,-1,0,0,10,10,0,0,0,0,-1,10,0,10,-1,10,10
385,Apache,github.com/apache/commons-functor,7.1,10,3,0,0,10,10,10,10,0,10,1,-1,10,0,10,-1,10,10
386,Apache,github.com/apache/poi,5.9,0,0,-1,0,0,10,10,10,0,10,10,-1,7,0,10,-1,10,10
387,Apache,github.com/apache/tashi,5.0,10,0,-1,0,0,0,10,0,0,10,0,-1,10,0,10,-1,10,10
388,Apache,github.com/apache/mina,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
389,Apache,github.com/apache/archiva-site,5.6,10,3,10,0,0,10,10,10,0,0,3,-1,9,0,10,-1,0,10
390,Apache,github.com/apache/ant-easyant-core,4.9,9,0,0,0,0,6,10,0,0,10,0,-1,10,0,10,-1,10,10
391,Apache,github.com/apache/servicemix,5.3,10,0,5,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
392,Apache,github.com/apache/openjpa,5.2,10,3,6,0,6,10,10,0,0,10,0,-1,9,0,10,-1,0,10
393,Apache,github.com/apache/bigtop,6.5,8,0,8,0,8,10,10,0,0,10,10,-1,7,0,10,-1,10,10
394,Apache,github.com/apache/maven-wagon,4.7,10,0,10,0,0,10,10,0,0,0,5,-1,10,0,10,-1,0,10
395,Apache,github.com/apache/jspwiki,6.7,7,0,10,0,1,0,10,10,0,10,10,-1,7,0,10,10,10,10
396,Apache,github.com/apache/tomcat-native,6.1,10,0,-1,0,0,10,10,0,0,10,10,-1,10,0,10,-1,10,10
397,Apache,github.com/apache/xerces2-j,4.4,0,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
398,Apache,github.com/apache/couchdb-mochiweb,4.3,10,0,-1,0,0,10,10,0,0,10,0,-1,7,0,10,-1,0,10
399,Apache,github.com/apache/nuvem,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
400,Apache,github.com/apache/ant-antlibs-antunit,4.9,10,0,0,0,0,10,10,0,0,0,0,-1,10,0,10,-1,10,10
401,Apache,github.com/apache/flex-examples,4.7,10,0,-1,0,0,0,10,0,0,0,0,-1,10,0,10,-1,10,10
402,Apache,github.com/apache/incubator-optiq-linq4j,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
403,Apache,github.com/apache/commons-proxy,5.5,10,3,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
404,Apache,github.com/apache/commons-csv,6.8,10,0,10,0,3,10,10,10,0,10,10,-1,7,10,10,-1,0,10
405,Apache,github.com/apache/karaf-webconsole,5.3,10,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
406,Apache,github.com/apache/cordova-plugin-geolocation,5.4,10,0,9,0,7,10,10,0,0,10,4,-1,9,0,10,-1,0,10
407,Apache,github.com/apache/tomcat-maven-plugin,5.5,10,3,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
408,Apache,github.com/apache/couchdb-documentation,7.0,10,0,10,0,10,10,10,0,0,10,10,-1,10,0,10,-1,10,10
409,Apache,github.com/apache/libcloud,7.3,10,3,10,0,6,10,10,10,0,10,10,-1,7,10,10,-1,0,10
410,Apache,github.com/apache/apr,5.2,10,0,-1,0,0,10,10,0,0,10,10,-1,9,0,10,-1,0,10
411,Apache,github.com/apache/cloudstack-cloudmonkey,5.4,10,3,6,0,6,10,10,0,0,10,0,-1,7,0,10,0,10,10
412,Apache,github.com/apache/struts-site,6.2,10,0,6,0,3,10,10,0,0,10,10,-1,7,0,10,-1,10,10
413,Apache,github.com/apache/myfaces-extcdi,5.4,10,0,0,0,1,10,10,0,0,10,2,-1,10,0,10,-1,10,10
414,Apache,github.com/apache/ace,4.4,0,0,-1,0,0,10,10,0,0,10,0,-1,10,0,10,-1,10,10
415,Apache,github.com/apache/couchdb-b64url,5.8,10,3,9,0,3,10,10,0,0,10,0,-1,9,0,10,-1,10,10
0,CNCF,github.com/in-toto/in-toto,7.0,10,3,10,7,9,10,10,10,0,10,9,-1,9,0,0,10,0,10
1,CNCF,github.com/kedacore/keda,6.2,10,8,10,5,10,10,0,10,0,10,10,-1,0,10,10,0,0,10
2,CNCF,github.com/jaegertracing/jaeger,6.8,10,1,10,5,8,10,10,10,0,10,10,-1,5,10,10,0,0,10
3,CNCF,github.com/fluent/fluentd,7.0,10,-1,-1,5,5,10,10,0,-1,10,10,-1,7,-1,10,-1,0,10
4,CNCF,github.com/cilium/cilium,7.3,10,8,10,5,10,10,0,10,10,10,10,10,0,8,10,-1,0,10
5,CNCF,github.com/kubeedge/kubeedge,5.8,10,3,10,5,6,10,10,0,10,10,10,-1,0,0,10,0,0,10
6,CNCF,github.com/argoproj/argo-workflows,7.2,10,8,10,5,10,10,10,10,0,10,10,10,-1,0,10,0,0,10
7,CNCF,github.com/nats-io/nats-server,6.0,10,6,9,0,9,10,10,0,10,10,10,10,5,0,0,0,0,10
8,CNCF,github.com/thanos-io/thanos,7.5,10,8,10,7,10,10,10,10,0,10,10,-1,5,9,10,0,0,10
9,CNCF,github.com/buildpacks/pack,7.1,10,2,10,0,10,10,10,10,0,10,10,10,7,10,10,0,0,10
10,CNCF,github.com/kyverno/kyverno,7.0,10,8,10,5,10,10,10,10,0,10,10,10,2,0,10,0,0,10
11,CNCF,github.com/cri-o/cri-o,7.5,10,3,10,5,9,10,10,10,10,10,10,-1,5,9,10,0,0,10
12,CNCF,github.com/falcosecurity/falco,6.6,10,2,10,5,10,10,10,0,0,10,10,-1,5,7,10,-1,0,10
13,CNCF,github.com/backstage/backstage,6.6,10,6,10,0,10,10,0,10,0,10,10,10,0,9,10,-1,0,10
14,CNCF,github.com/fluxcd/flux2,7.8,10,8,10,5,10,10,10,0,10,10,10,10,0,9,10,10,0,10
